Date,Hour,LocationName,LocationGroup,Weekday,BRCYear,BRCQuarter,BRCMonthName,BRCWeek,InCount,OutCount,TotalCount
5/29/2013,22,Walnut at 13 North,1200 Block Walnut,Wednesday,2013,2,June,22,85,76,161
5/29/2013,22,Market and 8 North,800 Block of Market,Wednesday,2013,2,June,22,60,58,118
5/29/2013,23,12th and Market South,Intersection of 12th & Ma,Wednesday,2013,2,June,22,10,18,28
5/29/2013,23,Market at 9th South,800 Block of Market,Wednesday,2013,2,June,22,37,31,68
5/29/2013,23,Chesnut at 12th Nort,1100 Block of Chestnut,Wednesday,2013,2,June,22,26,12,38
5/29/2013,23,Chesnut at 11th Sout,1100 Block of Chestnut,Wednesday,2013,2,June,22,18,14,32
5/29/2013,23,Chesnut at 16th Sout,1500 Block of Chestnut,Wednesday,2013,2,June,22,26,26,52
5/29/2013,23,Chestnut at 16 North,1500 Block of Chestnut,Wednesday,2013,2,June,22,71,90,161
5/29/2013,23,12th and Market North,Intersection of 12th & Ma,Wednesday,2013,2,June,22,1,4,5
5/29/2013,23,Walnut South,1700 Block of Walnut,Wednesday,2013,2,June,22,90,80,170
5/29/2013,23,Walnut North,1700 Block of Walnut,Wednesday,2013,2,June,22,93,62,155
5/29/2013,23,Chesnut at 17 South,1600 Block of Chestnut,Wednesday,2013,2,June,22,77,56,133
5/29/2013,23,Chesnut at 17 North,1600 Block of Chestnut,Wednesday,2013,2,June,22,45,37,82
5/29/2013,23,Walnut and 13 South,1200 Block Walnut,Wednesday,2013,2,June,22,93,93,186
5/29/2013,23,Walnut at 13 North,1200 Block Walnut,Wednesday,2013,2,June,22,60,57,117
5/29/2013,23,Market and 8 North,800 Block of Market,Wednesday,2013,2,June,22,37,18,55
5/30/2013,0,12th and Market South,Intersection of 12th & Ma,Thursday,2013,2,June,22,2,6,8
5/30/2013,0,Market at 9th South,800 Block of Market,Thursday,2013,2,June,22,18,15,33
5/30/2013,0,Chesnut at 12th Nort,1100 Block of Chestnut,Thursday,2013,2,June,22,9,2,11
5/30/2013,0,Chesnut at 11th Sout,1100 Block of Chestnut,Thursday,2013,2,June,22,4,0,4
5/30/2013,0,Chesnut at 16th Sout,1500 Block of Chestnut,Thursday,2013,2,June,22,35,16,51
5/30/2013,0,Chestnut at 16 North,1500 Block of Chestnut,Thursday,2013,2,June,22,51,44,95
5/30/2013,0,12th and Market North,Intersection of 12th & Ma,Thursday,2013,2,June,22,3,3,6
5/30/2013,0,Walnut South,1700 Block of Walnut,Thursday,2013,2,June,22,57,41,98
5/30/2013,0,Walnut North,1700 Block of Walnut,Thursday,2013,2,June,22,37,25,62
5/30/2013,0,Chesnut at 17 South,1600 Block of Chestnut,Thursday,2013,2,June,22,32,41,73
5/30/2013,0,Chesnut at 17 North,1600 Block of Chestnut,Thursday,2013,2,June,22,24,14,38
5/30/2013,0,Walnut and 13 South,1200 Block Walnut,Thursday,2013,2,June,22,89,78,167
5/30/2013,0,Walnut at 13 North,1200 Block Walnut,Thursday,2013,2,June,22,44,35,79
5/30/2013,0,Market and 8 North,800 Block of Market,Thursday,2013,2,June,22,13,9,22
5/30/2013,1,12th and Market South,Intersection of 12th & Ma,Thursday,2013,2,June,22,10,5,15
5/30/2013,1,Market at 9th South,800 Block of Market,Thursday,2013,2,June,22,8,3,11
5/30/2013,1,Chesnut at 12th Nort,1100 Block of Chestnut,Thursday,2013,2,June,22,2,5,7
5/30/2013,1,Chesnut at 11th Sout,1100 Block of Chestnut,Thursday,2013,2,June,22,6,1,7
5/30/2013,1,Chesnut at 16th Sout,1500 Block of Chestnut,Thursday,2013,2,June,22,9,5,14
5/30/2013,1,Chestnut at 16 North,1500 Block of Chestnut,Thursday,2013,2,June,22,25,29,54
5/30/2013,1,12th and Market North,Intersection of 12th & Ma,Thursday,2013,2,June,22,0,1,1
5/30/2013,1,Walnut South,1700 Block of Walnut,Thursday,2013,2,June,22,13,16,29
5/30/2013,1,Walnut North,1700 Block of Walnut,Thursday,2013,2,June,22,15,23,38
5/30/2013,1,Chesnut at 17 South,1600 Block of Chestnut,Thursday,2013,2,June,22,8,37,45
5/30/2013,1,Chesnut at 17 North,1600 Block of Chestnut,Thursday,2013,2,June,22,16,15,31
5/30/2013,1,Walnut and 13 South,1200 Block Walnut,Thursday,2013,2,June,22,67,101,168
5/30/2013,1,Walnut at 13 North,1200 Block Walnut,Thursday,2013,2,June,22,36,27,63
5/30/2013,1,Market and 8 North,800 Block of Market,Thursday,2013,2,June,22,6,5,11
5/30/2013,2,12th and Market South,Intersection of 12th & Ma,Thursday,2013,2,June,22,7,1,8
5/30/2013,2,Market at 9th South,800 Block of Market,Thursday,2013,2,June,22,7,3,10
5/30/2013,2,Chesnut at 12th Nort,1100 Block of Chestnut,Thursday,2013,2,June,22,3,4,7
5/30/2013,2,Chesnut at 11th Sout,1100 Block of Chestnut,Thursday,2013,2,June,22,2,4,6
5/30/2013,2,Chesnut at 16th Sout,1500 Block of Chestnut,Thursday,2013,2,June,22,13,3,16
5/30/2013,2,Chestnut at 16 North,1500 Block of Chestnut,Thursday,2013,2,June,22,34,31,65
5/30/2013,2,12th and Market North,Intersection of 12th & Ma,Thursday,2013,2,June,22,0,0,0
5/30/2013,2,Walnut South,1700 Block of Walnut,Thursday,2013,2,June,22,20,21,41
5/30/2013,2,Walnut North,1700 Block of Walnut,Thursday,2013,2,June,22,9,16,25
5/30/2013,2,Chesnut at 17 South,1600 Block of Chestnut,Thursday,2013,2,June,22,18,32,50
5/30/2013,2,Chesnut at 17 North,1600 Block of Chestnut,Thursday,2013,2,June,22,12,10,22
5/30/2013,2,Walnut and 13 South,1200 Block Walnut,Thursday,2013,2,June,22,66,60,126
5/30/2013,2,Walnut at 13 North,1200 Block Walnut,Thursday,2013,2,June,22,21,24,45
5/30/2013,2,Market and 8 North,800 Block of Market,Thursday,2013,2,June,22,2,3,5
5/30/2013,3,12th and Market South,Intersection of 12th & Ma,Thursday,2013,2,June,22,1,1,2
5/30/2013,3,Market at 9th South,800 Block of Market,Thursday,2013,2,June,22,2,6,8
5/30/2013,3,Chesnut at 12th Nort,1100 Block of Chestnut,Thursday,2013,2,June,22,3,0,3
5/30/2013,3,Chesnut at 11th Sout,1100 Block of Chestnut,Thursday,2013,2,June,22,2,6,8
5/30/2013,3,Chesnut at 16th Sout,1500 Block of Chestnut,Thursday,2013,2,June,22,2,1,3
5/30/2013,3,Chestnut at 16 North,1500 Block of Chestnut,Thursday,2013,2,June,22,10,6,16
5/30/2013,3,12th and Market North,Intersection of 12th & Ma,Thursday,2013,2,June,22,0,0,0
5/30/2013,3,Walnut South,1700 Block of Walnut,Thursday,2013,2,June,22,1,5,6
5/30/2013,3,Walnut North,1700 Block of Walnut,Thursday,2013,2,June,22,3,4,7
5/30/2013,3,Chesnut at 17 South,1600 Block of Chestnut,Thursday,2013,2,June,22,4,4,8
5/30/2013,3,Chesnut at 17 North,1600 Block of Chestnut,Thursday,2013,2,June,22,2,0,2
5/30/2013,3,Walnut and 13 South,1200 Block Walnut,Thursday,2013,2,June,22,35,43,78
5/30/2013,3,Walnut at 13 North,1200 Block Walnut,Thursday,2013,2,June,22,7,9,16
5/30/2013,3,Market and 8 North,800 Block of Market,Thursday,2013,2,June,22,4,2,6
5/30/2013,4,12th and Market South,Intersection of 12th & Ma,Thursday,2013,2,June,22,0,0,0
5/30/2013,4,Market at 9th South,800 Block of Market,Thursday,2013,2,June,22,4,7,11
5/30/2013,4,Chesnut at 12th Nort,1100 Block of Chestnut,Thursday,2013,2,June,22,3,3,6
5/30/2013,4,Chesnut at 11th Sout,1100 Block of Chestnut,Thursday,2013,2,June,22,2,5,7
5/30/2013,4,Chesnut at 16th Sout,1500 Block of Chestnut,Thursday,2013,2,June,22,1,5,6
5/30/2013,4,Chestnut at 16 North,1500 Block of Chestnut,Thursday,2013,2,June,22,19,6,25
5/30/2013,4,12th and Market North,Intersection of 12th & Ma,Thursday,2013,2,June,22,0,0,0
5/30/2013,4,Walnut South,1700 Block of Walnut,Thursday,2013,2,June,22,0,0,0
5/30/2013,4,Walnut North,1700 Block of Walnut,Thursday,2013,2,June,22,0,0,0
5/30/2013,4,Chesnut at 17 South,1600 Block of Chestnut,Thursday,2013,2,June,22,3,1,4
5/30/2013,4,Chesnut at 17 North,1600 Block of Chestnut,Thursday,2013,2,June,22,5,5,10
5/30/2013,4,Walnut and 13 South,1200 Block Walnut,Thursday,2013,2,June,22,14,12,26
5/30/2013,4,Walnut at 13 North,1200 Block Walnut,Thursday,2013,2,June,22,5,5,10
5/30/2013,4,Market and 8 North,800 Block of Market,Thursday,2013,2,June,22,11,3,14
5/30/2013,5,12th and Market South,Intersection of 12th & Ma,Thursday,2013,2,June,22,26,31,57
5/30/2013,5,Market at 9th South,800 Block of Market,Thursday,2013,2,June,22,15,11,26
5/30/2013,5,Chesnut at 12th Nort,1100 Block of Chestnut,Thursday,2013,2,June,22,2,9,11
5/30/2013,5,Chesnut at 11th Sout,1100 Block of Chestnut,Thursday,2013,2,June,22,40,31,71
5/30/2013,5,Chesnut at 16th Sout,1500 Block of Chestnut,Thursday,2013,2,June,22,9,13,22
5/30/2013,5,Chestnut at 16 North,1500 Block of Chestnut,Thursday,2013,2,June,22,31,45,76
5/30/2013,5,12th and Market North,Intersection of 12th & Ma,Thursday,2013,2,June,22,11,23,34
5/30/2013,5,Walnut South,1700 Block of Walnut,Thursday,2013,2,June,22,28,9,37
5/30/2013,5,Walnut North,1700 Block of Walnut,Thursday,2013,2,June,22,5,8,13
5/30/2013,5,Chesnut at 17 South,1600 Block of Chestnut,Thursday,2013,2,June,22,7,11,18
5/30/2013,5,Chesnut at 17 North,1600 Block of Chestnut,Thursday,2013,2,June,22,14,13,27
5/30/2013,5,Walnut and 13 South,1200 Block Walnut,Thursday,2013,2,June,22,17,31,48
5/30/2013,5,Walnut at 13 North,1200 Block Walnut,Thursday,2013,2,June,22,14,15,29
5/30/2013,5,Market and 8 North,800 Block of Market,Thursday,2013,2,June,22,23,14,37
5/30/2013,6,12th and Market South,Intersection of 12th & Ma,Thursday,2013,2,June,22,157,102,259
5/30/2013,6,Market at 9th South,800 Block of Market,Thursday,2013,2,June,22,71,52,123
5/30/2013,6,Chesnut at 12th Nort,1100 Block of Chestnut,Thursday,2013,2,June,22,14,27,41
5/30/2013,6,Chesnut at 11th Sout,1100 Block of Chestnut,Thursday,2013,2,June,22,76,68,144
5/30/2013,6,Chesnut at 16th Sout,1500 Block of Chestnut,Thursday,2013,2,June,22,23,33,56
5/30/2013,6,Chestnut at 16 North,1500 Block of Chestnut,Thursday,2013,2,June,22,57,89,146
5/30/2013,6,12th and Market North,Intersection of 12th & Ma,Thursday,2013,2,June,22,75,104,179
5/30/2013,6,Walnut South,1700 Block of Walnut,Thursday,2013,2,June,22,54,54,108
5/30/2013,6,Walnut North,1700 Block of Walnut,Thursday,2013,2,June,22,41,25,66
5/30/2013,6,Chesnut at 17 South,1600 Block of Chestnut,Thursday,2013,2,June,22,38,24,62
5/30/2013,6,Chesnut at 17 North,1600 Block of Chestnut,Thursday,2013,2,June,22,23,52,75
5/30/2013,6,Walnut and 13 South,1200 Block Walnut,Thursday,2013,2,June,22,48,50,98
5/30/2013,6,Walnut at 13 North,1200 Block Walnut,Thursday,2013,2,June,22,35,44,79
5/30/2013,6,Market and 8 North,800 Block of Market,Thursday,2013,2,June,22,87,111,198
5/30/2013,7,12th and Market South,Intersection of 12th & Ma,Thursday,2013,2,June,22,449,270,719
5/30/2013,7,Market at 9th South,800 Block of Market,Thursday,2013,2,June,22,170,174,344
5/30/2013,7,Chesnut at 12th Nort,1100 Block of Chestnut,Thursday,2013,2,June,22,51,73,124
5/30/2013,7,Chesnut at 11th Sout,1100 Block of Chestnut,Thursday,2013,2,June,22,89,86,175
5/30/2013,7,Chesnut at 16th Sout,1500 Block of Chestnut,Thursday,2013,2,June,22,66,131,197
5/30/2013,7,Chestnut at 16 North,1500 Block of Chestnut,Thursday,2013,2,June,22,200,310,510
5/30/2013,7,12th and Market North,Intersection of 12th & Ma,Thursday,2013,2,June,22,138,320,458
5/30/2013,7,Walnut South,1700 Block of Walnut,Thursday,2013,2,June,22,119,105,224
5/30/2013,7,Walnut North,1700 Block of Walnut,Thursday,2013,2,June,22,123,78,201
5/30/2013,7,Chesnut at 17 South,1600 Block of Chestnut,Thursday,2013,2,June,22,98,127,225
5/30/2013,7,Chesnut at 17 North,1600 Block of Chestnut,Thursday,2013,2,June,22,106,139,245
5/30/2013,7,Walnut and 13 South,1200 Block Walnut,Thursday,2013,2,June,22,69,70,139
5/30/2013,7,Walnut at 13 North,1200 Block Walnut,Thursday,2013,2,June,22,89,72,161
5/30/2013,7,Market and 8 North,800 Block of Market,Thursday,2013,2,June,22,152,326,478
5/30/2013,8,12th and Market South,Intersection of 12th & Ma,Thursday,2013,2,June,22,524,328,852
5/30/2013,8,Market at 9th South,800 Block of Market,Thursday,2013,2,June,22,192,209,401
5/30/2013,8,Chesnut at 12th Nort,1100 Block of Chestnut,Thursday,2013,2,June,22,85,104,189
5/30/2013,8,Chesnut at 11th Sout,1100 Block of Chestnut,Thursday,2013,2,June,22,160,189,349
5/30/2013,8,Chesnut at 16th Sout,1500 Block of Chestnut,Thursday,2013,2,June,22,131,159,290
5/30/2013,8,Chestnut at 16 North,1500 Block of Chestnut,Thursday,2013,2,June,22,319,491,810
5/30/2013,8,12th and Market North,Intersection of 12th & Ma,Thursday,2013,2,June,22,201,471,672
5/30/2013,8,Walnut South,1700 Block of Walnut,Thursday,2013,2,June,22,213,173,386
5/30/2013,8,Walnut North,1700 Block of Walnut,Thursday,2013,2,June,22,240,147,387
5/30/2013,8,Chesnut at 17 South,1600 Block of Chestnut,Thursday,2013,2,June,22,148,180,328
5/30/2013,8,Chesnut at 17 North,1600 Block of Chestnut,Thursday,2013,2,June,22,167,209,376
5/30/2013,8,Walnut and 13 South,1200 Block Walnut,Thursday,2013,2,June,22,119,101,220
5/30/2013,8,Walnut at 13 North,1200 Block Walnut,Thursday,2013,2,June,22,163,91,254
5/30/2013,8,Market and 8 North,800 Block of Market,Thursday,2013,2,June,22,218,449,667
5/30/2013,9,12th and Market South,Intersection of 12th & Ma,Thursday,2013,2,June,22,330,396,726
5/30/2013,9,Market at 9th South,800 Block of Market,Thursday,2013,2,June,22,205,206,411
5/30/2013,9,Chesnut at 12th Nort,1100 Block of Chestnut,Thursday,2013,2,June,22,159,134,293
5/30/2013,9,Chesnut at 11th Sout,1100 Block of Chestnut,Thursday,2013,2,June,22,235,241,476
5/30/2013,9,Chesnut at 16th Sout,1500 Block of Chestnut,Thursday,2013,2,June,22,187,212,399
5/30/2013,9,Chestnut at 16 North,1500 Block of Chestnut,Thursday,2013,2,June,22,185,256,441
5/30/2013,9,12th and Market North,Intersection of 12th & Ma,Thursday,2013,2,June,22,187,277,464
5/30/2013,9,Walnut South,1700 Block of Walnut,Thursday,2013,2,June,22,286,224,510
5/30/2013,9,Walnut North,1700 Block of Walnut,Thursday,2013,2,June,22,194,172,366
5/30/2013,9,Chesnut at 17 South,1600 Block of Chestnut,Thursday,2013,2,June,22,249,202,451
5/30/2013,9,Chesnut at 17 North,1600 Block of Chestnut,Thursday,2013,2,June,22,186,279,465
5/30/2013,9,Walnut and 13 South,1200 Block Walnut,Thursday,2013,2,June,22,156,116,272
5/30/2013,9,Walnut at 13 North,1200 Block Walnut,Thursday,2013,2,June,22,153,108,261
5/30/2013,9,Market and 8 North,800 Block of Market,Thursday,2013,2,June,22,267,427,694
5/30/2013,10,12th and Market South,Intersection of 12th & Ma,Thursday,2013,2,June,22,491,662,1153
5/30/2013,10,Market at 9th South,800 Block of Market,Thursday,2013,2,June,22,239,262,501
5/30/2013,10,Chesnut at 12th Nort,1100 Block of Chestnut,Thursday,2013,2,June,22,173,185,358
5/30/2013,10,Chesnut at 11th Sout,1100 Block of Chestnut,Thursday,2013,2,June,22,101,113,214
5/30/2013,10,Chesnut at 16th Sout,1500 Block of Chestnut,Thursday,2013,2,June,22,241,238,479
5/30/2013,10,Chestnut at 16 North,1500 Block of Chestnut,Thursday,2013,2,June,22,187,191,378
5/30/2013,10,12th and Market North,Intersection of 12th & Ma,Thursday,2013,2,June,22,190,226,416
5/30/2013,10,Walnut South,1700 Block of Walnut,Thursday,2013,2,June,22,287,394,681
5/30/2013,10,Walnut North,1700 Block of Walnut,Thursday,2013,2,June,22,227,209,436
5/30/2013,10,Chesnut at 17 South,1600 Block of Chestnut,Thursday,2013,2,June,22,269,215,484
5/30/2013,10,Chesnut at 17 North,1600 Block of Chestnut,Thursday,2013,2,June,22,176,250,426
5/30/2013,10,Walnut and 13 South,1200 Block Walnut,Thursday,2013,2,June,22,117,146,263
5/30/2013,10,Walnut at 13 North,1200 Block Walnut,Thursday,2013,2,June,22,153,128,281
5/30/2013,10,Market and 8 North,800 Block of Market,Thursday,2013,2,June,22,353,451,804
5/30/2013,11,12th and Market South,Intersection of 12th & Ma,Thursday,2013,2,June,22,481,607,1088
5/30/2013,11,Market at 9th South,800 Block of Market,Thursday,2013,2,June,22,317,277,594
5/30/2013,11,Chesnut at 12th Nort,1100 Block of Chestnut,Thursday,2013,2,June,22,195,174,369
5/30/2013,11,Chesnut at 11th Sout,1100 Block of Chestnut,Thursday,2013,2,June,22,38,40,78
5/30/2013,11,Chesnut at 16th Sout,1500 Block of Chestnut,Thursday,2013,2,June,22,481,378,859
5/30/2013,11,Chestnut at 16 North,1500 Block of Chestnut,Thursday,2013,2,June,22,343,303,646
5/30/2013,11,12th and Market North,Intersection of 12th & Ma,Thursday,2013,2,June,22,183,197,380
5/30/2013,11,Walnut South,1700 Block of Walnut,Thursday,2013,2,June,22,311,377,688
5/30/2013,11,Walnut North,1700 Block of Walnut,Thursday,2013,2,June,22,340,342,682
5/30/2013,11,Chesnut at 17 South,1600 Block of Chestnut,Thursday,2013,2,June,22,500,359,859
5/30/2013,11,Chesnut at 17 North,1600 Block of Chestnut,Thursday,2013,2,June,22,274,326,600
5/30/2013,11,Walnut and 13 South,1200 Block Walnut,Thursday,2013,2,June,22,188,197,385
5/30/2013,11,Walnut at 13 North,1200 Block Walnut,Thursday,2013,2,June,22,185,166,351
5/30/2013,11,Market and 8 North,800 Block of Market,Thursday,2013,2,June,22,566,455,1021
5/30/2013,12,12th and Market South,Intersection of 12th & Ma,Thursday,2013,2,June,22,686,891,1577
5/30/2013,12,Market at 9th South,800 Block of Market,Thursday,2013,2,June,22,483,397,880
5/30/2013,12,Chesnut at 12th Nort,1100 Block of Chestnut,Thursday,2013,2,June,22,256,258,514
5/30/2013,12,Chesnut at 11th Sout,1100 Block of Chestnut,Thursday,2013,2,June,22,44,41,85
5/30/2013,12,Chesnut at 16th Sout,1500 Block of Chestnut,Thursday,2013,2,June,22,688,702,1390
5/30/2013,12,Chestnut at 16 North,1500 Block of Chestnut,Thursday,2013,2,June,22,612,710,1322
5/30/2013,12,12th and Market North,Intersection of 12th & Ma,Thursday,2013,2,June,22,316,389,705
5/30/2013,12,Walnut South,1700 Block of Walnut,Thursday,2013,2,June,22,589,736,1325
5/30/2013,12,Walnut North,1700 Block of Walnut,Thursday,2013,2,June,22,611,554,1165
5/30/2013,12,Chesnut at 17 South,1600 Block of Chestnut,Thursday,2013,2,June,22,924,684,1608
5/30/2013,12,Chesnut at 17 North,1600 Block of Chestnut,Thursday,2013,2,June,22,571,626,1197
5/30/2013,12,Walnut and 13 South,1200 Block Walnut,Thursday,2013,2,June,22,226,233,459
5/30/2013,12,Walnut at 13 North,1200 Block Walnut,Thursday,2013,2,June,22,352,319,671
5/30/2013,12,Market and 8 North,800 Block of Market,Thursday,2013,2,June,22,745,651,1396
5/30/2013,13,12th and Market South,Intersection of 12th & Ma,Thursday,2013,2,June,22,689,736,1425
5/30/2013,13,Market at 9th South,800 Block of Market,Thursday,2013,2,June,22,411,420,831
5/30/2013,13,Chesnut at 12th Nort,1100 Block of Chestnut,Thursday,2013,2,June,22,258,241,499
5/30/2013,13,Chesnut at 11th Sout,1100 Block of Chestnut,Thursday,2013,2,June,22,12,17,29
5/30/2013,13,Chesnut at 16th Sout,1500 Block of Chestnut,Thursday,2013,2,June,22,837,753,1590
5/30/2013,13,Chestnut at 16 North,1500 Block of Chestnut,Thursday,2013,2,June,22,710,558,1268
5/30/2013,13,12th and Market North,Intersection of 12th & Ma,Thursday,2013,2,June,22,350,415,765
5/30/2013,13,Walnut South,1700 Block of Walnut,Thursday,2013,2,June,22,710,618,1328
5/30/2013,13,Walnut North,1700 Block of Walnut,Thursday,2013,2,June,22,635,575,1210
5/30/2013,13,Chesnut at 17 South,1600 Block of Chestnut,Thursday,2013,2,June,22,718,678,1396
5/30/2013,13,Chesnut at 17 North,1600 Block of Chestnut,Thursday,2013,2,June,22,457,574,1031
5/30/2013,13,Walnut and 13 South,1200 Block Walnut,Thursday,2013,2,June,22,198,298,496
5/30/2013,13,Walnut at 13 North,1200 Block Walnut,Thursday,2013,2,June,22,344,291,635
5/30/2013,13,Market and 8 North,800 Block of Market,Thursday,2013,2,June,22,652,580,1232
5/30/2013,14,12th and Market South,Intersection of 12th & Ma,Thursday,2013,2,June,22,524,636,1160
5/30/2013,14,Market at 9th South,800 Block of Market,Thursday,2013,2,June,22,399,344,743
5/30/2013,14,Chesnut at 12th Nort,1100 Block of Chestnut,Thursday,2013,2,June,22,216,226,442
5/30/2013,14,Chesnut at 11th Sout,1100 Block of Chestnut,Thursday,2013,2,June,22,144,125,269
5/30/2013,14,Chesnut at 16th Sout,1500 Block of Chestnut,Thursday,2013,2,June,22,556,559,1115
5/30/2013,14,Chestnut at 16 North,1500 Block of Chestnut,Thursday,2013,2,June,22,452,431,883
5/30/2013,14,12th and Market North,Intersection of 12th & Ma,Thursday,2013,2,June,22,290,310,600
5/30/2013,14,Walnut South,1700 Block of Walnut,Thursday,2013,2,June,22,493,488,981
5/30/2013,14,Walnut North,1700 Block of Walnut,Thursday,2013,2,June,22,520,521,1041
5/30/2013,14,Chesnut at 17 South,1600 Block of Chestnut,Thursday,2013,2,June,22,547,541,1088
5/30/2013,14,Chesnut at 17 North,1600 Block of Chestnut,Thursday,2013,2,June,22,406,527,933
5/30/2013,14,Walnut and 13 South,1200 Block Walnut,Thursday,2013,2,June,22,247,219,466
5/30/2013,14,Walnut at 13 North,1200 Block Walnut,Thursday,2013,2,June,22,265,230,495
5/30/2013,14,Market and 8 North,800 Block of Market,Thursday,2013,2,June,22,561,558,1119
5/30/2013,15,12th and Market South,Intersection of 12th & Ma,Thursday,2013,2,June,22,478,710,1188
5/30/2013,15,Market at 9th South,800 Block of Market,Thursday,2013,2,June,22,433,361,794
5/30/2013,15,Chesnut at 12th Nort,1100 Block of Chestnut,Thursday,2013,2,June,22,174,169,343
5/30/2013,15,Chesnut at 11th Sout,1100 Block of Chestnut,Thursday,2013,2,June,22,573,599,1172
5/30/2013,15,Chesnut at 16th Sout,1500 Block of Chestnut,Thursday,2013,2,June,22,642,534,1176
5/30/2013,15,Chestnut at 16 North,1500 Block of Chestnut,Thursday,2013,2,June,22,407,384,791
5/30/2013,15,12th and Market North,Intersection of 12th & Ma,Thursday,2013,2,June,22,327,291,618
5/30/2013,15,Walnut South,1700 Block of Walnut,Thursday,2013,2,June,22,471,400,871
5/30/2013,15,Walnut North,1700 Block of Walnut,Thursday,2013,2,June,22,523,476,999
5/30/2013,15,Chesnut at 17 South,1600 Block of Chestnut,Thursday,2013,2,June,22,435,428,863
5/30/2013,15,Chesnut at 17 North,1600 Block of Chestnut,Thursday,2013,2,June,22,456,510,966
5/30/2013,15,Walnut and 13 South,1200 Block Walnut,Thursday,2013,2,June,22,273,271,544
5/30/2013,15,Walnut at 13 North,1200 Block Walnut,Thursday,2013,2,June,22,228,210,438
5/30/2013,15,Market and 8 North,800 Block of Market,Thursday,2013,2,June,22,641,496,1137
5/30/2013,16,12th and Market South,Intersection of 12th & Ma,Thursday,2013,2,June,22,462,851,1313
5/30/2013,16,Market at 9th South,800 Block of Market,Thursday,2013,2,June,22,639,426,1065
5/30/2013,16,Chesnut at 12th Nort,1100 Block of Chestnut,Thursday,2013,2,June,22,134,157,291
5/30/2013,16,Chesnut at 11th Sout,1100 Block of Chestnut,Thursday,2013,2,June,22,440,499,939
5/30/2013,16,Chesnut at 16th Sout,1500 Block of Chestnut,Thursday,2013,2,June,22,610,482,1092
5/30/2013,16,Chestnut at 16 North,1500 Block of Chestnut,Thursday,2013,2,June,22,501,519,1020
5/30/2013,16,12th and Market North,Intersection of 12th & Ma,Thursday,2013,2,June,22,441,360,801
5/30/2013,16,Walnut South,1700 Block of Walnut,Thursday,2013,2,June,22,466,478,944
5/30/2013,16,Walnut North,1700 Block of Walnut,Thursday,2013,2,June,22,488,485,973
5/30/2013,16,Chesnut at 17 South,1600 Block of Chestnut,Thursday,2013,2,June,22,408,442,850
5/30/2013,16,Chesnut at 17 North,1600 Block of Chestnut,Thursday,2013,2,June,22,419,440,859
5/30/2013,16,Walnut and 13 South,1200 Block Walnut,Thursday,2013,2,June,22,245,277,522
5/30/2013,16,Walnut at 13 North,1200 Block Walnut,Thursday,2013,2,June,22,245,201,446
5/30/2013,16,Market and 8 North,800 Block of Market,Thursday,2013,2,June,22,837,478,1315
5/30/2013,17,12th and Market South,Intersection of 12th & Ma,Thursday,2013,2,June,22,427,740,1167
5/30/2013,17,Market at 9th South,800 Block of Market,Thursday,2013,2,June,22,582,404,986
5/30/2013,17,Chesnut at 12th Nort,1100 Block of Chestnut,Thursday,2013,2,June,22,97,113,210
5/30/2013,17,Chesnut at 11th Sout,1100 Block of Chestnut,Thursday,2013,2,June,22,259,241,500
5/30/2013,17,Chesnut at 16th Sout,1500 Block of Chestnut,Thursday,2013,2,June,22,624,446,1070
5/30/2013,17,Chestnut at 16 North,1500 Block of Chestnut,Thursday,2013,2,June,22,616,600,1216
5/30/2013,17,12th and Market North,Intersection of 12th & Ma,Thursday,2013,2,June,22,432,353,785
5/30/2013,17,Walnut South,1700 Block of Walnut,Thursday,2013,2,June,22,508,581,1089
5/30/2013,17,Walnut North,1700 Block of Walnut,Thursday,2013,2,June,22,604,597,1201
5/30/2013,17,Chesnut at 17 South,1600 Block of Chestnut,Thursday,2013,2,June,22,459,434,893
5/30/2013,17,Chesnut at 17 North,1600 Block of Chestnut,Thursday,2013,2,June,22,413,396,809
5/30/2013,17,Walnut and 13 South,1200 Block Walnut,Thursday,2013,2,June,22,318,357,675
5/30/2013,17,Walnut at 13 North,1200 Block Walnut,Thursday,2013,2,June,22,278,289,567
5/30/2013,17,Market and 8 North,800 Block of Market,Thursday,2013,2,June,22,721,488,1209
5/30/2013,18,12th and Market South,Intersection of 12th & Ma,Thursday,2013,2,June,22,302,453,755
5/30/2013,18,Market at 9th South,800 Block of Market,Thursday,2013,2,June,22,260,221,481
5/30/2013,18,Chesnut at 12th Nort,1100 Block of Chestnut,Thursday,2013,2,June,22,120,93,213
5/30/2013,18,Chesnut at 11th Sout,1100 Block of Chestnut,Thursday,2013,2,June,22,217,237,454
5/30/2013,18,Chesnut at 16th Sout,1500 Block of Chestnut,Thursday,2013,2,June,22,466,339,805
5/30/2013,18,Chestnut at 16 North,1500 Block of Chestnut,Thursday,2013,2,June,22,278,217,495
5/30/2013,18,12th and Market North,Intersection of 12th & Ma,Thursday,2013,2,June,22,260,314,574
5/30/2013,18,Walnut South,1700 Block of Walnut,Thursday,2013,2,June,22,466,438,904
5/30/2013,18,Walnut North,1700 Block of Walnut,Thursday,2013,2,June,22,529,495,1024
5/30/2013,18,Chesnut at 17 South,1600 Block of Chestnut,Thursday,2013,2,June,22,433,409,842
5/30/2013,18,Chesnut at 17 North,1600 Block of Chestnut,Thursday,2013,2,June,22,369,322,691
